timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,dist
1786377788.6982281,-8.952,-1.674,-2.844,-0.145,0.057,-0.083,54.75,-44.85,21.3,1311.0
1786377788.6982534,-8.93,-1.666,-2.84,-0.125,0.07,-0.024,53.1,-44.25,20.4,1311.0
1786377788.6982653,-8.926,-1.697,-2.854,-0.145,0.059,0.046,54.75,-44.4,20.85,1311.0
1786377788.9035807,-10.321,-1.111,-2.931,0.043,-0.288,0.283,56.25,-46.35,19.5,1321.0
1786377788.9036064,-10.173,-0.974,-2.758,0.061,-0.362,0.269,56.55,-45.15,21.3,1321.0
1786377788.903618,-9.996,-0.931,-2.65,0.051,-0.357,0.213,57.75,-45.15,20.85,1321.0
1786377789.1089506,-9.577,-1.142,-2.124,-0.158,-0.045,0.055,57.0,-45.9,19.8,1314.0
1786377789.108975,-9.687,-1.077,-2.32,-0.121,-0.092,0.093,56.55,-43.2,20.55,1314.0
1786377789.3128233,-9.969,-0.34,-2.236,0.069,-0.038,0.03,58.95,-46.2,20.4,1300.0
1786377789.3128483,-9.934,-0.294,-2.181,0.068,-0.054,0.002,57.45,-45.0,21.15,1300.0
